enemy_id,experiment_id,gen_id,gen_max,overall_max,mean,var,std
2,8,37,92.53194,93.98272,63.465213,1321.850137,36.357257
2,8,38,92.688012,93.98272,58.279133,1422.039924,37.709945
2,8,39,92.688012,93.98272,64.464014,1326.605992,36.422603
2,8,40,92.688012,93.98272,70.542234,1230.36736,35.076593
2,8,41,92.736168,93.98272,68.217231,1290.799777,35.927702
2,8,42,92.736168,93.98272,68.529919,1325.179098,36.403009
2,8,43,92.736168,93.98272,64.631957,1431.602158,37.836519
2,8,44,92.736168,93.98272,66.380289,1271.219083,35.654159
2,8,45,92.736168,93.98272,61.786195,1557.706329,39.467788
2,8,46,93.127,93.98272,63.268438,1440.433971,37.95305
2,8,47,93.127,93.98272,59.484365,1362.554821,36.9128
2,8,48,93.127,93.98272,61.874465,1306.062912,36.139492
2,8,49,93.127,93.98272,67.44048,1259.540683,35.490008
2,8,50,92.53704,93.98272,56.945542,1647.456979,40.588878
2,9,1,92.33704,92.33704,18.65161,887.649659,29.79345
2,9,2,93.527,93.527,37.615878,1512.065786,38.88529
2,9,3,93.527,93.527,49.863869,1388.053386,37.256588
2,9,4,92.58272,93.527,48.950313,1523.016729,39.025847
2,9,5,92.58272,93.527,57.208832,1379.050405,37.135568
2,9,6,92.718596,93.527,55.790188,1617.542409,40.218682
2,9,7,92.718596,93.527,62.172051,1282.455432,35.811387
2,9,8,92.53704,93.527,59.621487,1455.812094,38.155106
2,9,9,92.53704,93.527,68.999123,1273.281141,35.683065
2,9,10,92.93194,93.527,72.876833,928.178198,30.466017
2,9,11,92.93194,93.527,60.434235,1612.449447,40.155317
2,9,12,92.576119,93.527,61.119244,1436.650542,37.903173
2,9,13,92.53704,93.527,62.918388,1377.84168,37.11929
2,9,14,92.53704,93.527,75.746794,784.95456,28.017041
2,9,15,92.53704,93.527,66.37303,1335.176069,36.540061
2,9,16,92.73194,93.527,66.694026,1421.963168,37.708927
2,9,17,93.527,93.527,58.794113,1587.949124,39.849079
2,9,18,93.527,93.527,63.991238,1373.014798,37.054214
2,9,19,92.770654,93.527,61.858664,1300.84798,36.06727
2,9,20,92.33704,93.527,59.211459,1527.937065,39.088836
2,9,21,92.53704,93.527,70.193626,1049.481034,32.395695
2,9,22,92.13704,93.527,63.603002,1508.324147,38.837149
2,9,23,92.927,93.527,62.082791,1546.388428,39.324146
2,9,24,92.927,93.527,63.738631,1399.018214,37.403452
2,9,25,93.727,93.727,63.109537,1477.905073,38.443531
2,9,26,93.727,93.727,65.24032,1375.650441,37.089762
2,9,27,93.727,93.727,65.531856,1290.358248,35.921557
2,9,28,92.53704,93.727,61.804212,1556.49725,39.452468
2,9,29,91.772379,93.727,59.896848,1527.617316,39.084745
2,9,30,91.772379,93.727,67.543158,1291.500542,35.937453
2,9,31,91.84704,93.727,70.312099,1076.094871,32.803885
2,9,32,92.801503,93.727,64.557741,1573.04986,39.661693
2,9,33,92.801503,93.727,69.684875,1304.85746,36.122811
2,9,34,92.801503,93.727,64.720579,1557.732245,39.468117
2,9,35,92.727,93.727,60.198996,1722.88308,41.507627
2,9,36,92.53704,93.727,70.640673,1157.152881,34.01695
2,9,37,92.927,93.727,65.156597,1483.364738,38.514474
2,9,38,92.927,93.727,66.060822,1453.481702,38.124555
2,9,39,92.53704,93.727,71.421474,1201.180123,34.658046
2,9,40,92.372379,93.727,67.707021,1304.9883,36.124622
2,9,41,92.53704,93.727,66.047455,1374.800273,37.078299
2,9,42,92.53704,93.727,63.58401,1579.814376,39.746879
2,9,43,92.53704,93.727,59.561927,1677.759585,40.960464
2,9,44,92.93194,93.727,61.924752,1614.164196,40.176662
2,9,45,92.93194,93.727,67.474375,1463.88308,38.260725
2,9,46,92.93194,93.727,77.235832,1014.973751,31.858653
2,9,47,92.927,93.727,67.879715,1435.276958,37.885049
2,9,48,92.927,93.727,69.701244,1359.152146,36.866681
2,9,49,92.927,93.727,65.338066,1282.137113,35.806942
2,9,50,92.972379,93.727,62.736857,1496.597801,38.685886
2,10,1,91.775982,91.775982,22.885486,1022.941373,31.983455
2,10,2,92.524826,92.524826,39.264361,1319.591475,36.326182
2,10,3,92.776119,92.776119,50.302476,1459.249274,38.200121
2,10,4,92.531096,92.776119,53.566122,1564.01916,39.547682
2,10,5,92.531096,92.776119,55.366862,1503.778362,38.778581
2,10,6,92.090612,92.776119,55.393536,1448.316643,38.056756
2,10,7,92.727,92.776119,64.585538,1154.956081,33.984645
2,10,8,92.727,92.776119,66.835231,1234.005997,35.128421
2,10,9,92.727,92.776119,61.537079,1378.144879,37.123374
2,10,10,93.727,93.727,59.865983,1370.584116,37.021401
2,10,11,93.727,93.727,64.141682,1373.758873,37.064253
2,10,12,93.727,93.727,63.970087,1446.565275,38.033739
2,10,13,93.727,93.727,62.343917,1104.722894,33.237372
2,10,14,93.727,93.727,68.72753,1377.589288,37.11589
2,10,15,92.983651,93.727,66.526773,1361.895735,36.903872
2,10,16,93.301747,93.727,59.00253,1395.471046,37.356004
2,10,17,93.393828,93.727,69.185142,1394.155028,37.338385
2,10,18,93.393828,93.727,59.639556,1156.238354,34.003505
2,10,19,92.860862,93.727,66.978339,1621.251691,40.26477
2,10,20,93.07521,93.727,69.219542,1470.10798,38.341987
2,10,21,93.587367,93.727,68.352638,1462.854783,38.247285
2,10,22,93.309876,93.727,58.900058,1456.772688,38.167692
2,10,23,92.918792,93.727,66.221059,1515.416393,38.928349
2,10,24,92.918792,93.727,59.33966,1362.401196,36.910719
2,10,25,92.918792,93.727,67.187638,1515.651896,38.931374
2,10,26,92.918792,93.727,67.5594,1181.542234,34.373569
2,10,27,93.49318,93.727,64.755147,1418.252888,37.659698
2,10,28,93.49318,93.727,59.174227,1531.856751,39.138942
2,10,29,93.49318,93.727,64.15277,1412.374321,37.581569
2,10,30,93.49318,93.727,58.677933,1512.642567,38.892706
2,10,31,93.49318,93.727,60.184652,1497.277579,38.694671
2,10,32,93.596753,93.727,58.457661,1582.3021,39.778161
2,10,33,93.596753,93.727,69.122277,1180.581499,34.359591
2,10,34,93.451847,93.727,61.137988,1248.722628,35.33727
2,10,35,93.451847,93.727,57.220434,1536.965442,39.204151
2,10,36,93.451847,93.727,59.202422,1278.60332,35.757563
2,10,37,93.451847,93.727,60.060948,1143.050192,33.809025
2,10,38,93.451847,93.727,59.098692,1372.288672,37.044415
2,10,39,93.451847,93.727,58.854218,1614.44623,40.180172
2,10,40,93.451847,93.727,65.228651,1207.762864,34.752883
2,10,41,93.104331,93.727,57.601769,1532.463097,39.146687
2,10,42,93.104331,93.727,65.068245,1165.089722,34.133411
2,10,43,93.104331,93.727,64.223826,1373.503703,37.060811
2,10,44,93.104331,93.727,67.289212,1201.452507,34.661975
2,10,45,93.104331,93.727,64.150847,1193.024179,34.540182
2,10,46,93.104331,93.727,57.545705,1337.988745,36.578528
2,10,47,93.537453,93.727,68.825155,1537.515911,39.211171
2,10,48,93.537453,93.727,62.130936,1188.01129,34.46754
2,10,49,93.537453,93.727,68.105644,1248.603522,35.335584
2,10,50,93.028683,93.727,62.047338,1422.573667,37.717021
3,1,1,56.773463,56.773463,7.427068,161.780517,12.719297
3,1,2,65.773463,65.773463,13.46974,259.04272,16.094804
3,1,3,65.773463,65.773463,24.535716,384.306249,19.60373
3,1,4,74.783394,74.783394,25.771773,548.252544,23.414793
3,1,5,74.886318,74.886318,32.382392,686.36629,26.198593
3,1,6,84.154995,84.154995,36.208695,607.192832,24.641283
3,1,7,87.19141,87.19141,36.899637,555.55242,23.57016
3,1,8,87.39141,87.39141,35.955041,723.347059,26.895112
3,1,9,87.39141,87.39141,36.070329,694.57953,26.354877
3,1,10,87.39141,87.39141,40.386859,753.429427,27.448669
3,1,11,87.39141,87.39141,40.921039,785.947125,28.034749
3,1,12,87.79141,87.79141,44.432856,803.964285,28.354264
3,1,13,87.79141,87.79141,38.447857,838.87662,28.963367
3,1,14,87.79141,87.79141,41.72762,924.242884,30.401363
3,1,15,87.79141,87.79141,45.821127,751.624687,27.415774
3,1,16,87.79141,87.79141,41.529318,974.259811,31.213135
3,1,17,88.393424,88.393424,47.792176,762.322231,27.610183
3,1,18,87.39141,88.393424,53.337665,758.902306,27.548182
3,1,19,87.39141,88.393424,48.250176,836.597726,28.923999
3,1,20,87.39141,88.393424,43.808239,976.589499,31.250432
3,1,21,87.411736,88.393424,54.375426,861.188461,29.346013
3,1,22,88.211736,88.393424,52.168101,1209.047921,34.771366
3,1,23,87.411736,88.393424,53.697656,1053.817183,32.46255
3,1,24,87.59141,88.393424,47.55919,1081.716555,32.88946
3,1,25,87.59141,88.393424,50.361969,931.039257,30.512936
3,1,26,87.611736,88.393424,49.642082,962.516578,31.024451
3,1,27,87.611736,88.393424,52.149299,1007.744781,31.744996
3,1,28,87.611736,88.393424,51.317781,1139.045717,33.749751
3,1,29,87.593424,88.393424,56.688593,838.713976,28.960559
3,1,30,87.59141,88.393424,55.186782,1002.328557,31.659573
3,1,31,87.611736,88.393424,52.018333,1004.298786,31.690673
3,1,32,87.59141,88.393424,49.92333,991.763243,31.492273
3,1,33,87.59141,88.393424,49.574679,1125.192734,33.543893
3,1,34,87.59141,88.393424,48.71401,1046.32892,32.347008
3,1,35,87.411736,88.393424,52.601324,1052.78215,32.446605
3,1,36,87.411736,88.393424,55.847612,1003.11316,31.671962
3,1,37,87.411736,88.393424,54.352916,1152.161802,33.943509
3,1,38,87.411736,88.393424,50.498434,1190.036226,34.496902
3,1,39,87.411736,88.393424,47.285912,1340.914912,36.618505
3,1,40,87.697441,88.393424,51.754908,1326.104198,36.415714
3,1,41,87.411736,88.393424,51.14461,1290.791205,35.927583
3,1,42,87.411736,88.393424,58.238314,1141.205507,33.781733
3,1,43,87.411736,88.393424,53.181322,1292.497568,35.951322
3,1,44,87.786285,88.393424,47.498384,1240.660877,35.223016
3,1,45,87.411736,88.393424,61.117711,895.91771,29.931885
3,1,46,87.411736,88.393424,53.180106,1212.937259,34.827249
3,1,47,87.411736,88.393424,56.51844,1036.025695,32.187353
3,1,48,87.411736,88.393424,58.448609,983.467455,31.360285
3,1,49,87.411736,88.393424,53.762225,1156.817466,34.012019
3,1,50,87.611736,88.393424,50.523334,1219.7529,34.924961
3,2,1,65.74425,65.74425,5.984907,106.50464,10.320109
3,2,2,74.767552,74.767552,15.221617,233.737319,15.28847
3,2,3,65.74425,74.767552,20.797266,309.668797,17.597409
3,2,4,74.771489,74.771489,24.859252,387.218839,19.677877
3,2,5,83.993424,83.993424,28.650556,431.911879,20.78249
3,2,6,74.868774,83.993424,31.944078,575.045632,23.980109
3,2,7,83.99141,83.993424,40.013079,587.6889,24.242296
3,2,8,85.59141,85.59141,42.205333,605.813376,24.613276
3,2,9,85.59141,85.59141,42.731654,601.321465,24.521857
3,2,10,84.238793,85.59141,44.837575,671.304155,25.909538
3,2,11,86.567552,86.567552,47.984887,530.21088,23.026308
3,2,12,84.238793,86.567552,40.937872,808.63282,28.43647
3,2,13,84.238793,86.567552,42.387337,761.398851,27.593457
3,2,14,84.238793,86.567552,44.021685,741.483652,27.230197
3,2,15,84.238793,86.567552,44.719144,807.296562,28.412965
3,2,16,84.238793,86.567552,42.666426,748.762678,27.363528
3,2,17,87.011736,87.011736,43.755998,861.52196,29.351694
3,2,18,87.011736,87.011736,42.174072,919.324396,30.320363
3,2,19,87.19141,87.19141,49.648779,711.696266,26.677636
3,2,20,85.253671,87.19141,46.618822,814.088373,28.532234
3,2,21,85.99141,87.19141,46.57364,808.899163,28.441153
3,2,22,87.011736,87.19141,45.990149,810.62835,28.471536
3,2,23,87.193424,87.193424,49.403609,823.829537,28.702431
3,2,24,87.193424,87.193424,47.735869,942.969337,30.707806
3,2,25,87.193424,87.193424,52.528218,832.359381,28.850639
3,2,26,89.193424,89.193424,47.509072,961.738258,31.011905
3,2,27,89.193424,89.193424,35.51447,1009.122892,31.766695
3,2,28,89.393424,89.393424,37.490228,826.153682,28.742889
3,2,29,87.193424,89.393424,41.143514,904.397532,30.073203
3,2,30,87.193424,89.393424,43.359661,945.452046,30.748204
3,2,31,87.39141,89.393424,40.625167,996.794309,31.572049
3,2,32,87.593424,89.393424,41.870398,915.366253,30.25502
3,2,33,88.39141,89.393424,44.953076,736.063166,27.130484
3,2,34,88.39141,89.393424,42.210874,905.624528,30.093596
3,2,35,89.193424,89.393424,45.662102,811.062264,28.479155
3,2,36,88.993424,89.393424,45.280196,810.841869,28.475285
3,2,37,88.593424,89.393424,44.220556,1104.861329,33.239454
3,2,38,88.593424,89.393424,44.216332,1123.789882,33.522975
3,2,39,89.613791,89.613791,47.529917,1091.765559,33.041876
3,2,40,89.613791,89.613791,44.328449,1056.102693,32.497734
3,2,41,89.613791,89.613791,40.713977,1029.709155,32.089082
3,2,42,88.593424,89.613791,50.281924,1013.998679,31.843346
3,2,43,88.593424,89.613791,53.67791,1144.2712,33.827078
3,2,44,88.593424,89.613791,44.859983,1088.204617,32.987947
3,2,45,88.593424,89.613791,52.255024,1084.539258,32.932344
3,2,46,88.593424,89.613791,44.975063,938.036242,30.627377
3,2,47,88.593424,89.613791,50.600836,870.882647,29.510721
3,2,48,88.593424,89.613791,50.551378,1006.727044,31.728962
3,2,49,88.393424,89.613791,52.87234,1074.228313,32.775422
3,2,50,88.393424,89.613791,52.270269,1121.910004,33.494925
3,3,1,56.773463,56.773463,7.848878,124.311611,11.149512
3,3,2,75.372379,75.372379,18.395663,350.813886,18.730026
3,3,3,75.372379,75.372379,20.964513,494.178582,22.230128
3,3,4,75.372379,75.372379,30.137809,547.335538,23.395203
3,3,5,83.866602,83.866602,35.106291,639.157987,25.281574
3,3,6,75.372379,83.866602,39.166805,683.047808,26.135183
3,3,7,75.372379,83.866602,38.773636,790.450703,28.114955
3,3,8,75.372379,83.866602,37.445238,780.612264,27.939439
3,3,9,75.372379,83.866602,40.035968,898.642745,29.977371
3,3,10,85.013791,85.013791,49.857079,966.748077,31.092573
3,3,11,85.013791,85.013791,52.240444,979.078826,31.290235
3,3,12,85.013791,85.013791,54.848371,939.693983,30.654428
3,3,13,85.013791,85.013791,54.976384,889.669494,29.827328
3,3,14,85.013791,85.013791,52.595111,859.475185,29.316807
3,3,15,85.013791,85.013791,51.739384,906.261532,30.104178
3,3,16,87.486497,87.486497,47.789933,960.374993,30.989918
3,3,17,87.486497,87.486497,43.120521,1083.642672,32.918728
3,3,18,87.486497,87.486497,60.21381,750.038869,27.386838
3,3,19,87.486497,87.486497,56.573279,1012.915337,31.826331
3,3,20,87.486497,87.486497,52.962374,1112.019743,33.34696
3,3,21,87.486497,87.486497,51.171283,1104.575109,33.235149
3,3,22,87.866602,87.866602,60.308328,912.01664,30.199613
3,3,23,87.486497,87.866602,48.116349,1210.257068,34.788749
3,3,24,87.486497,87.866602,51.302129,1041.220193,32.267944
3,3,25,87.486497,87.866602,46.503751,1252.466195,35.390199
3,3,26,87.486497,87.866602,53.649998,1107.614913,33.280849
3,3,27,87.486497,87.866602,57.73537,1066.887316,32.663241
3,3,28,87.486497,87.866602,57.683718,1281.912963,35.803812
3,3,29,87.486497,87.866602,50.766982,1384.170725,37.204445
3,3,30,87.486497,87.866602,53.528234,1336.796333,36.562225
3,3,31,87.486497,87.866602,49.775327,1326.985147,36.427807
3,3,32,87.486497,87.866602,55.064447,1154.398483,33.97644
3,3,33,87.486497,87.866602,61.018224,1073.827511,32.769307
3,3,34,87.486497,87.866602,59.978875,1045.791338,32.338697
3,3,35,87.486497,87.866602,56.939302,1253.89778,35.410419
3,3,36,87.486497,87.866602,56.952905,1158.87275,34.04222
3,3,37,87.486497,87.866602,59.861712,1129.585763,33.609311
3,3,38,87.486497,87.866602,52.903685,1212.098424,34.815204
3,3,39,87.486497,87.866602,62.145925,932.947461,30.544189
3,3,40,87.486497,87.866602,51.888496,1310.15878,36.196116
3,3,41,87.486497,87.866602,52.222601,1203.215209,34.687393
3,3,42,87.486497,87.866602,52.108014,1230.907729,35.084295
3,3,43,87.486497,87.866602,54.937996,1040.126276,32.250989
3,3,44,87.486497,87.866602,55.995515,966.649844,31.090993
3,3,45,87.486497,87.866602,53.280538,1195.900071,34.581788
3,3,46,87.486497,87.866602,52.680502,1186.912088,34.451591
3,3,47,87.486497,87.866602,61.328425,1136.98425,33.719197
3,3,48,87.486497,87.866602,63.999592,1204.051998,34.699452
3,3,49,87.486497,87.866602,59.856134,1425.692954,37.758349
3,3,50,87.486497,87.866602,67.171521,1213.076411,34.829246
3,4,1,56.773463,56.773463,8.223866,149.522662,12.227946
3,4,2,56.773463,56.773463,16.092704,229.296527,15.14254
3,4,3,74.759724,74.759724,21.361579,354.564612,18.829886
3,4,4,74.759724,74.759724,27.840049,464.605159,21.554702
3,4,5,74.783394,74.783394,33.114123,612.34353,24.745576
3,4,6,86.011736,86.011736,40.527015,608.795987,24.673792
3,4,7,86.011736,86.011736,36.652661,679.36518,26.064635
3,4,8,86.011736,86.011736,42.890173,629.705261,25.093929
3,4,9,86.99141,86.99141,42.48656,583.615719,24.15814
3,4,10,86.011736,86.99141,41.632935,572.185043,23.92039
3,4,11,85.193424,86.99141,39.974285,703.833696,26.529864
3,4,12,85.440905,86.99141,46.22531,643.859889,25.374394
3,4,13,87.011736,87.011736,41.028442,790.241714,28.111238
3,4,14,87.011736,87.011736,41.699387,790.921309,28.123323
3,4,15,87.011736,87.011736,46.013761,721.75554,26.865508
3,4,16,87.011736,87.011736,47.787211,686.881906,26.208432
3,4,17,87.011736,87.011736,47.865688,696.009724,26.381996
3,4,18,87.193424,87.193424,45.383415,612.179305,24.742257
3,4,19,87.193424,87.193424,43.284591,629.408681,25.088019
3,4,20,87.011736,87.193424,42.603603,699.858864,26.454846
3,4,21,87.011736,87.193424,46.543526,665.613057,25.799478
3,4,22,87.011736,87.193424,49.901411,654.922062,25.591445
3,4,23,87.393424,87.393424,50.796098,805.975238,28.389703
3,4,24,87.393424,87.393424,47.239762,989.142194,31.450631
3,4,25,87.393424,87.393424,51.027582,949.668322,30.816689
3,4,26,87.393424,87.393424,49.255336,875.232686,29.584332
3,4,27,87.393424,87.393424,47.508103,1008.775059,31.761219
3,4,28,87.393424,87.393424,54.384443,1070.410359,32.717126
3,4,29,87.393424,87.393424,56.732655,1055.416377,32.487172
3,4,30,87.42619,87.42619,47.369354,1415.171751,37.618769
3,4,31,89.413791,89.413791,53.493921,1288.661631,35.897934
3,4,32,89.413791,89.413791,44.671522,1222.60972,34.965836
3,4,33,87.42619,89.413791,49.564588,1239.341053,35.204276
3,4,34,87.19141,89.413791,53.966217,1249.172215,35.34363
3,4,35,87.193424,89.413791,54.434858,1286.675355,35.870257
3,4,36,87.193424,89.413791,53.558341,1232.834782,35.111747
3,4,37,87.193424,89.413791,59.05006,1231.986662,35.099668
3,4,38,87.193424,89.413791,57.136113,1349.126507,36.730457
3,4,39,87.013791,89.413791,60.381371,1360.127726,36.87991
3,4,40,88.211736,89.413791,54.667019,1491.739468,38.623043
3,4,41,87.193424,89.413791,56.956995,1284.937748,35.846028
3,4,42,87.193424,89.413791,58.29796,1340.998376,36.619645
3,4,43,87.193424,89.413791,64.82672,1085.493781,32.946833
3,4,44,88.211736,89.413791,54.325379,1368.266479,36.990086
3,4,45,88.211736,89.413791,59.998268,1269.225215,35.626187
3,4,46,87.193424,89.413791,64.228941,1119.958795,33.465785
3,4,47,87.193424,89.413791,56.89115,1354.299798,36.800812
3,4,48,87.013791,89.413791,57.438999,1326.525053,36.421492
3,4,49,87.013791,89.413791,59.769302,1431.935288,37.840921
3,4,50,87.193424,89.413791,64.610778,1180.143983,34.353224
3,5,1,56.773463,56.773463,7.510601,121.720577,11.032705
3,5,2,74.943216,74.943216,15.134356,277.01141,16.64366
3,5,3,74.943216,74.943216,27.43521,399.298487,19.982454
3,5,4,74.943216,74.943216,27.808459,424.637768,20.606741
3,5,5,65.775442,74.943216,35.617571,508.354212,22.546712
3,5,6,65.783394,74.943216,34.818359,537.200928,23.177595
3,5,7,74.864435,74.943216,34.330148,544.828123,23.341554
3,5,8,87.19141,87.19141,42.018596,620.422704,24.908286
3,5,9,87.19141,87.19141,44.018885,629.00143,25.079901
3,5,10,87.19141,87.19141,43.380574,681.97249,26.114603
3,5,11,86.011736,87.19141,42.388248,615.373565,24.806724
3,5,12,86.99141,87.19141,46.297362,604.230319,24.581097
3,5,13,86.99141,87.19141,40.535322,657.611051,25.643928
3,5,14,86.99141,87.19141,40.546676,765.043411,27.659418
3,5,15,86.99141,87.19141,44.035666,668.18219,25.84922
3,5,16,86.99141,87.19141,40.189996,731.7037,27.050022
3,5,17,86.011736,87.19141,43.556716,636.824271,25.235377
3,5,18,87.993424,87.993424,48.057923,693.484301,26.33409
3,5,19,89.393424,89.393424,41.925254,844.00768,29.05181
3,5,20,87.011736,89.393424,44.603642,813.545969,28.522727
3,5,21,87.011736,89.393424,41.403336,871.016239,29.512984
3,5,22,86.011736,89.393424,41.628902,785.228721,28.021933
3,5,23,87.011736,89.393424,44.583516,780.378842,27.935262
3,5,24,87.193424,89.393424,39.893352,975.150764,31.227404
3,5,25,87.193424,89.393424,46.349116,796.413439,28.220798
3,5,26,87.193424,89.393424,51.113429,855.416122,29.247498
3,5,27,87.613791,89.393424,50.781531,982.951681,31.35206
3,5,28,87.613791,89.393424,53.522408,914.428656,30.239521
3,5,29,89.393424,89.393424,52.786846,1080.006006,32.863445
3,5,30,89.393424,89.393424,48.526574,893.736529,29.895427
3,5,31,87.959327,89.393424,46.718705,1063.686105,32.614201
3,5,32,88.413883,89.393424,51.041137,862.95534,29.376102
3,5,33,88.413883,89.393424,45.772238,802.065255,28.320757
3,5,34,87.618668,89.393424,49.055819,1053.453131,32.456943
3,5,35,87.618668,89.393424,43.65731,1060.155694,32.560032
3,5,36,87.618668,89.393424,50.964973,967.441856,31.103727
3,5,37,88.781347,89.393424,48.799028,1014.856443,31.856812
3,5,38,88.781347,89.393424,51.484217,839.951676,28.98192
3,5,39,88.781347,89.393424,49.735437,1025.328189,32.020746
3,5,40,88.781347,89.393424,47.67259,786.359999,28.042111
3,5,41,88.781347,89.393424,46.460879,997.890107,31.589399
3,5,42,88.853751,89.393424,45.308014,949.18059,30.808775
3,5,43,88.672629,89.393424,47.404646,1014.828942,31.85638
3,5,44,88.672629,89.393424,49.674053,802.14837,28.322224
3,5,45,88.672629,89.393424,47.556677,931.224238,30.515967
3,5,46,88.672629,89.393424,49.721596,1002.452575,31.661531
3,5,47,87.55063,89.393424,43.901805,937.413977,30.617217
3,5,48,87.55063,89.393424,47.176883,1008.399818,31.755312
3,5,49,87.544148,89.393424,45.830261,768.681623,27.725108
3,5,50,88.849858,89.393424,45.369739,981.559077,31.329843
3,6,1,56.773463,56.773463,6.757472,92.711873,9.6287
3,6,2,65.773463,65.773463,14.008871,180.207616,13.424143
3,6,3,84.993424,84.993424,20.432704,270.694102,16.452784
3,6,4,84.993424,84.993424,21.563104,327.545523,18.098219
3,6,5,84.993424,84.993424,24.567893,303.4718,17.420442
3,6,6,84.993424,84.993424,24.224991,379.829959,19.489227
3,6,7,86.238793,86.238793,31.291891,518.154481,22.763007
3,6,8,86.59141,86.59141,35.755028,578.310589,24.048089
3,6,9,86.59141,86.59141,33.890984,557.556472,23.612634
3,6,10,86.59141,86.59141,37.133485,531.42987,23.052763
3,6,11,86.59141,86.59141,36.224231,596.396988,24.421241
3,6,12,86.59141,86.59141,32.886236,683.492968,26.143698
